timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673846599863,113,Start Test/canonical.html-164,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,113,0,0
1673846599977,108,Start Test/success.txt-165,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,108,0,0
1673846600086,109,Start Test/success.txt-166,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,109,0,0
1673846600196,253,Start Test/css/custalert.css-161,200,OK,Thread Group 1-1,text,true,,5185,403,1,1,https://exam1.bdjobs.com/css/custalert.css,252,0,0
1673846600450,259,Start Test/css/onlineexam_ver_01.css-158,200,OK,Thread Group 1-1,text,true,,51738,411,1,1,https://exam1.bdjobs.com/css/onlineexam_ver_01.css,256,0,0
1673846600710,256,Start Test/css/jquery-confirm.min.css-159,200,OK,Thread Group 1-1,text,true,,22779,412,1,1,https://exam1.bdjobs.com/css/jquery-confirm.min.css,255,0,0
1673846600967,258,Start Test/css/katex.min_v02.css-163,200,OK,Thread Group 1-1,text,true,,22231,407,1,1,https://exam1.bdjobs.com/css/katex.min_v02.css,257,0,0
1673846601225,261,Start Test/js/jquery-confirm.min.js-160,200,OK,Thread Group 1-1,text,true,,48142,396,1,1,https://exam1.bdjobs.com/js/jquery-confirm.min.js,257,0,0
1673846601487,258,Start Test/css/quill.snow_v02.css-162,200,OK,Thread Group 1-1,text,true,,25153,408,1,1,https://exam1.bdjobs.com/css/quill.snow_v02.css,257,0,0
1673846601746,265,Start Test/js/bdj-exam-room_ver_01.js-169,200,OK,Thread Group 1-1,text,true,,48079,405,1,1,https://exam1.bdjobs.com/js/bdj-exam-room_ver_01.js?ver=ote03,257,0,0
1673846602011,360,Start Test/js/katex.min_ver_01.js-168,200,OK,Thread Group 1-1,text,true,,126980,394,1,1,https://exam1.bdjobs.com/js/katex.min_ver_01.js,266,0,0
1673846602372,590,Start Test/js/quill_ver_01.js-167,200,OK,Thread Group 1-1,text,true,,214697,390,1,1,https://exam1.bdjobs.com/js/quill_ver_01.js,256,0,0
1673846602963,267,Start Test/js/bdj-exam.js-170,200,OK,Thread Group 1-1,text,true,,26696,413,1,1,https://exam1.bdjobs.com/js/bdj-exam.js?ver=ote03,265,0,0
1673846603231,255,Start Test/images/stationary-lessopacity.png-171,200,OK,Thread Group 1-1,bin,true,,6666,435,1,1,https://exam1.bdjobs.com/images/stationary-lessopacity.png,255,0,0
1673846603487,272,Start Test/fonts/InterMedium.woff2-172,200,OK,Thread Group 1-1,text,true,,99139,444,1,1,https://exam1.bdjobs.com/fonts/InterMedium.woff2,256,0,0
1673846603760,173,Start Test/canonical.html-173,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,173,0,0
1673846603934,164,Start Test/success.txt-174,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,164,0,0
1673846604099,130,Start Test/success.txt-175,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,130,0,0
1673846604230,599,Start Test/api//OnlineTest_answer.asp-176,200,OK,Thread Group 1-1,text,true,,793,726,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer.asp,599,0,0
1673846604830,282,Start Test/api//OnlineTest_answer.asp-177,200,OK,Thread Group 1-1,text,true,,789,722,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer.asp,281,0,0
1673846605113,280,Start Test/api//OnlineTest_answer.asp-178,200,OK,Thread Group 1-1,text,true,,789,722,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer.asp,280,0,0
1673846605394,289,Start Test/api//OnlineTest_answer.asp-179,200,OK,Thread Group 1-1,text,true,,779,701,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer.asp,289,0,0
1673846605684,302,Start Test/api//OnlineTest_answer.asp-180,200,OK,Thread Group 1-1,text,true,,790,723,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer.asp,302,0,0
1673846605987,292,Start Test/api//OnlineTest_answer.asp-181,200,OK,Thread Group 1-1,text,true,,788,721,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer.asp,292,0,0
1673846606279,263,Start Test/api//OnlineTest_answer_Action.asp-182,200,OK,Thread Group 1-1,text,true,,707,671,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer_Action.asp,263,0,0
1673846606543,117,Start Test/canonical.html-184,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,117,0,0
1673846606661,124,Start Test/success.txt-185,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,124,0,0
1673846606786,120,Start Test/success.txt-186,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,120,0,0
1673846606907,257,Start Test/api//OnlineTest_answer_Action.asp-183,200,OK,Thread Group 1-1,text,true,,707,671,1,1,https://exam1.bdjobs.com/api//OnlineTest_answer_Action.asp,257,0,0
1673846607164,115,Start Test/canonical.html-187,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,115,0,0
1673846607280,108,Start Test/success.txt-188,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,108,0,0
1673846607389,127,Start Test/success.txt-189,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,127,0,0
1673846607518,1108,Start Test/exam/OnlineTestFeedback.asp-190,200,OK,Thread Group 1-1,text,true,,16916,543,1,1,https://www.bdjobs.com/exam/OnlineTestFeedback.asp?val=c&examid=8151&par=299311,1107,0,823
1673846608627,263,Start Test/js/bootstrap.min.js-192,200,OK,Thread Group 1-1,text,true,,10081,427,1,1,https://www.bdjobs.com/js/bootstrap.min.js,262,0,0
1673846608890,260,Start Test/css/webfonts.css-194,200,OK,Thread Group 1-1,text,true,,784,438,1,1,https://www.bdjobs.com/css/webfonts.css,260,0,0
1673846609151,265,Start Test/css/online-exam-iconfont.css-193,200,OK,Thread Group 1-1,text,true,,1459,450,1,1,https://www.bdjobs.com/css/online-exam-iconfont.css,265,0,0
1673846609417,268,Start Test/css/onlineexam_ver02.css-195,200,OK,Thread Group 1-1,text,true,,32247,446,1,1,https://www.bdjobs.com/css/onlineexam_ver02.css,266,0,0
1673846609686,269,Start Test/js/jquery-1.11.3.min.js-196,200,OK,Thread Group 1-1,text,true,,33615,431,1,1,https://www.bdjobs.com/js/jquery-1.11.3.min.js,262,0,0
1673846609956,265,Start Test/css/bootstrap.css-191,200,OK,Thread Group 1-1,text,true,,19888,439,1,1,https://www.bdjobs.com/css/bootstrap.css,263,0,0
1673846610226,261,Start Test/images/Bdjobs-flogo.png-197,200,OK,Thread Group 1-1,bin,true,,3255,452,1,1,https://www.bdjobs.com/images/Bdjobs-flogo.png,261,0,0
1673846610488,262,Start Test/fonts/online-exam-icon.ttf-199,200,OK,Thread Group 1-1,text,true,,2869,471,1,1,https://www.bdjobs.com/fonts/online-exam-icon.ttf?w7w2r2,262,0,0
1673846610750,252,Start Test/images/favicon.ico-202,200,OK,Thread Group 1-1,bin,true,,7306,391,1,1,https://exam1.bdjobs.com/images/favicon.ico,252,0,0
1673846611003,283,Start Test/fonts/InterRegular.woff2-198,200,OK,Thread Group 1-1,text,true,,91913,441,1,1,https://www.bdjobs.com/fonts/InterRegular.woff2,265,0,0
1673846611287,109,Start Test/canonical.html-203,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846611397,281,Start Test/fonts/InterSemiBold.woff2-200,200,OK,Thread Group 1-1,text,true,,100025,442,1,1,https://www.bdjobs.com/fonts/InterSemiBold.woff2,266,0,0
1673846611678,112,Start Test/success.txt-204,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,112,0,0
1673846611791,105,Start Test/success.txt-205,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,105,0,0
1673846611897,111,Start Test/canonical.html-206,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,111,0,0
1673846612009,283,Start Test/fonts/InterBold.woff2-201,200,OK,Thread Group 1-1,text,true,,100290,438,1,1,https://www.bdjobs.com/fonts/InterBold.woff2,264,0,0
1673846612293,111,Start Test/success.txt-207,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,111,0,0
1673846612405,112,Start Test/success.txt-208,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,112,0,0
1673846612518,114,Start Test/canonical.html-209,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,114,0,0
1673846612633,117,Start Test/success.txt-210,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,117,0,0
1673846612751,114,Start Test/success.txt-211,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,114,0,0
1673846612867,124,Start Test/canonical.html-212,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,123,0,0
1673846612992,109,Start Test/success.txt-214,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846613101,110,Start Test/success.txt-213,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,110,0,0
1673846613213,280,Start Test/exam/OnlineTestFeedback.asp?val=c&examid=8151&par=299311-215,200,OK,Thread Group 1-1,text,true,,11076,735,1,1,https://www.bdjobs.com/exam/OnlineTestFeedback.asp?val=c&examid=8151&par=299311,279,0,0
1673846613493,128,Start Test/canonical.html-216,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,128,0,0
1673846613622,113,Start Test/success.txt-217,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,112,0,0
1673846613736,165,Start Test/success.txt-218,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,165,0,0
1673846613902,108,Start Test/canonical.html-219,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846614010,109,Start Test/success.txt-221,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,109,0,0
1673846614120,108,Start Test/success.txt-220,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,108,0,0
1673846614229,1050,Start Test/mybdjobs/invite-interview-detail.asp-222,200,OK,Thread Group 1-1,text,true,,82724,1054,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp?q=6,272,0,0
1673846614229,272,Start Test/mybdjobs/invite-interview-detail.asp-222-0,302,Object moved,Thread Group 1-1,text,true,,527,541,1,1,https://mybdjobs.bdjobs.com/mybdjobs/invite-interview-detail.asp?id=1113479&i=4,272,0,0
1673846614501,778,Start Test/mybdjobs/invite-interview-detail.asp-222-1,200,OK,Thread Group 1-1,text,true,,82197,513,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp?q=6,266,0,0
1673846615280,109,Start Test/canonical.html-223,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846615390,107,Start Test/success.txt-224,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,107,0,0
1673846615498,110,Start Test/success.txt-225,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,110,0,0
1673846615609,108,Start Test/canonical.html-226,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846615718,109,Start Test/success.txt-228,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,109,0,0
1673846615828,110,Start Test/success.txt-227,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,110,0,0
1673846615939,107,Start Test/canonical.html-229,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,107,0,0
1673846616047,109,Start Test/success.txt-230,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,109,0,0
1673846616157,108,Start Test/canonical.html-232,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846616265,117,Start Test/success.txt-231,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,117,0,0
1673846616383,123,Start Test/success.txt-233,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,123,0,0
1673846616508,116,Start Test/success.txt-234,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,116,0,0
1673846616625,108,Start Test/canonical.html-235,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846616733,109,Start Test/success.txt-236,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,109,0,0
1673846616843,108,Start Test/success.txt-237,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846616952,127,Start Test/canonical.html-238,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,126,0,0
1673846617080,106,Start Test/success.txt-240,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,106,0,0
1673846617186,109,Start Test/success.txt-239,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,109,0,0
1673846617296,124,Sign In/canonical.html-1,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,124,0,0
1673846617421,110,Sign In/success.txt-2,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,110,0,0
1673846617532,107,Sign In/success.txt-3,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,107,0,0
1673846617639,116,Sign In/canonical.html-4,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,116,0,0
1673846617756,125,Sign In/success.txt-5,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,125,0,0
1673846617882,105,Sign In/success.txt-6,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,104,0,0
1673846617987,110,Sign In/canonical.html-7,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,110,0,0
1673846618098,117,Sign In/success.txt-8,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,117,0,0
1673846618216,115,Sign In/success.txt-9,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,115,0,0
1673846618331,125,Sign In/canonical.html-10,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,125,0,0
1673846618457,113,Sign In/success.txt-11,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,113,0,0
1673846618571,104,Sign In/success.txt-12,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,103,0,0
1673846618675,109,Sign In/canonical.html-13,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846618786,107,Sign In/success.txt-14,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,107,0,0
1673846618894,112,Sign In/success.txt-15,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,112,0,0
1673846619007,1050,Sign In/mybdjobs/logout.asp-16,200,OK,Thread Group 1-1,text,true,,82644,1076,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp?q=6,257,0,0
1673846619007,257,Sign In/mybdjobs/logout.asp-16-0,302,Object moved,Thread Group 1-1,text,true,,527,536,1,1,https://mybdjobs.bdjobs.com/mybdjobs/logout.asp,257,0,0
1673846619264,793,Sign In/mybdjobs/logout.asp-16-1,200,OK,Thread Group 1-1,text,true,,82117,540,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp?q=6,271,0,0
1673846620057,136,Sign In/canonical.html-18,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,136,0,0
1673846620194,115,Sign In/success.txt-19,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,115,0,0
1673846620310,113,Sign In/success.txt-20,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,113,0,0
1673846620424,1038,Sign In/mybdjobs/default.asp-17,200,OK,Thread Group 1-1,text,true,,84586,1073,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp,257,0,0
1673846620424,257,Sign In/mybdjobs/default.asp-17-0,302,Object moved,Thread Group 1-1,text,true,,507,537,1,1,https://mybdjobs.bdjobs.com/mybdjobs/default.asp,257,0,0
1673846620682,780,Sign In/mybdjobs/default.asp-17-1,200,OK,Thread Group 1-1,text,true,,84079,536,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp,265,0,0
1673846621463,773,Sign In/mybdjobs/signin.asp-21,200,OK,Thread Group 1-1,text,true,,84870,536,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp,265,0,0
1673846622237,197,Sign In/canonical.html-22,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,197,0,75
1673846622434,107,Sign In/success.txt-24,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,107,0,0
1673846622542,110,Sign In/success.txt-23,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,110,0,0
1673846622652,108,Sign In/canonical.html-25,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846622761,122,Sign In/canonical.html-26,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,122,0,0
1673846622884,108,Sign In/success.txt-27,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846622993,107,Sign In/success.txt-28,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,107,0,0
1673846623101,108,Sign In/success.txt-29,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,108,0,0
1673846623210,108,Sign In/success.txt-30,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846623319,124,Sign In/canonical.html-31,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,124,0,0
1673846623444,121,Sign In/success.txt-32,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,121,0,0
1673846623566,129,Sign In/success.txt-33,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,129,0,0
1673846623695,110,Sign In/canonical.html-34,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846623805,110,Sign In/success.txt-36,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,110,0,0
1673846623916,107,Sign In/success.txt-35,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,106,0,0
1673846624023,110,Sign In/canonical.html-37,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,110,0,0
1673846624134,123,Sign In/success.txt-38,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,123,0,0
1673846624258,108,Sign In/success.txt-39,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846624371,5,HTTP Request,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: www.mybdjobs.bdjobs.com,Thread Group 1-1,text,false,,2300,0,1,1,http://www.mybdjobs.bdjobs.com:443/,0,0,5
1673846624378,112,/canonical.html-1,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,112,0,0
1673846624490,110,/success.txt-2,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,110,0,0
1673846624601,107,/success.txt-3,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,107,0,0
1673846624709,111,/canonical.html-4,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,111,0,0
1673846624820,124,/success.txt-5,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,124,0,0
1673846624945,108,/success.txt-6,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,107,0,0
1673846625053,109,Sign In/canonical.html-2,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846625163,110,Sign In/success.txt-3,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,110,0,0
1673846625274,107,Sign In/success.txt-4,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,107,0,0
1673846625382,129,Sign In/canonical.html-5,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,129,0,0
1673846625511,120,Sign In/success.txt-7,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,120,0,0
1673846625631,108,Sign In/success.txt-6,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846625740,571,Sign In/-8,200,OK,Thread Group 1-1,text,true,,864,425,1,1,http://r3.o.lencr.org/,570,0,62
1673846626310,110,Sign In/canonical.html-9,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846626420,107,Sign In/success.txt-10,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,107,0,0
1673846626528,123,Sign In/success.txt-11,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,123,0,0
1673846626652,108,Sign In/canonical.html-12,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846626761,124,Sign In/success.txt-14,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,124,0,0
1673846626886,124,Sign In/success.txt-13,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,124,0,0
1673846627010,109,Sign In/canonical.html-15,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846627120,108,Sign In/success.txt-17,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846627229,109,Sign In/success.txt-16,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,109,0,0
1673846627339,108,Sign In/canonical.html-18,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846627448,109,Sign In/success.txt-19,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,109,0,0
1673846627557,141,Sign In/success.txt-20,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,141,0,0
1673846627699,438,Sign In/-21,200,OK,Thread Group 1-1,text,true,,799,426,1,1,http://ocsp.digicert.com/,438,0,4
1673846628138,1865,Sign In/mybdjobs/signin.asp-22,200,OK,Thread Group 1-1,text,true,,84870,470,1,1,https://mybdjobs.bdjobs.com/mybdjobs/signin.asp,1545,0,907
1673846630003,119,Sign In/canonical.html-23,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,119,0,0
1673846630123,108,Sign In/success.txt-24,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846630232,375,Sign In/success.txt-25,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,375,0,0
1673846630608,108,Sign In/canonical.html-26,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,108,0,0
1673846630717,109,Sign In/success.txt-27,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,109,0,0
1673846630827,107,Sign In/success.txt-28,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,107,0,0
1673846630936,110,Sign In/canonical.html-29,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,110,0,0
1673846631047,108,Sign In/success.txt-31,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,108,0,0
1673846631156,125,Sign In/success.txt-30,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,125,0,0
1673846631282,111,Sign In/canonical.html-32,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,111,0,0
1673846631394,123,Sign In/success.txt-33,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,123,0,0
1673846631518,111,Sign In/success.txt-34,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,111,0,0
1673846631629,109,Sign In/canonical.html-35,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,109,0,0
1673846631738,109,Sign In/success.txt-37,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv6,109,0,0
1673846631848,124,Sign In/success.txt-36,200,OK,Thread Group 1-1,text,true,,216,305,1,1,http://detectportal.firefox.com/success.txt?ipv4,124,0,0
1673846631973,110,Sign In/canonical.html-38,200,OK,Thread Group 1-1,text,true,,298,303,1,1,http://detectportal.firefox.com/canonical.html,110,0,0
